Identifiant,Année_naissance,Education,Situation_matrimoniale,Revenu,Enfant_charge,Ado_charge,Date_acquisition_client,Nombre_jours_depuis_dernier_achat,Montant_vin,Montant_fruits,Montant_viande,Montant_poisson,Montant_sucreries,Montant_luxe,Nb_achats_promo,Achats_en_ligne,Achats_catalogue,Achats_magasin,Nb_visites_web_mois,Accepte_Campagne_3,Accepte_Campagne_4,Accepte_Campagne_5,Accepte_Campagne_1,Accepte_Campagne_2,Reclamation_client,Z_CostContact,Z_Revenue,Response,Nb_achats_total,Depense_totale,Recence_jours,Tenure_jours,Nb_categories_achetees,R_score,F_score,M_score,RFM_score
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689.0,8.0,167.0,11.0,8.0,88.0,5,8,4,11,6,0,0,0,0,0,0,3.0,11.0,0,23,971.0,72,4610.0,6,2,5,4,254
8805,1960,Graduation,Single,48904.0,0,1,2012-02-12,1,283.0,10.0,38.0,0.0,13.0,27.0,4,7,2,4,8,0,0,0,0,0,0,3.0,11.0,0,13,371.0,1,4995.0,5,5,3,3,533
1542,1975,Graduation,Single,56243.0,1,2,,26,347.0,0.0,35.0,4.0,3.0,7.0,6,4,2,8,5,0,0,0,0,0,0,3.0,11.0,0,14,396.0,26,,5,4,3,3,433
6770,1985,Graduation,Married,21355.0,1,0,,5,5.0,13.0,14.0,0.0,5.0,31.0,2,2,1,2,6,1,0,0,0,0,0,3.0,11.0,1,5,68.0,5,,5,5,2,2,522
8773,1971,Master,Together,57420.0,0,1,,22,280.0,0.0,18.0,0.0,0.0,24.0,3,5,1,6,7,0,1,0,0,0,0,3.0,11.0,0,12,322.0,22,,3,4,3,3,433
10475,1970,Master,Together,51371.0,0,1,2013-01-04,39,187.0,5.0,65.0,26.0,20.0,14.0,2,4,2,6,5,0,0,0,0,0,0,3.0,11.0,0,12,317.0,39,4668.0,6,4,3,3,433
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95.0,14.0,64.0,2.0,9.0,38.0,1,4,2,3,7,0,0,0,0,0,0,3.0,11.0,0,9,222.0,56,4182.0,6,3,3,3,333
7514,1956,2n Cycle,Together,54342.0,1,1,2013-03-07,74,84.0,10.0,34.0,11.0,10.0,28.0,4,3,1,4,6,0,0,0,0,0,0,3.0,11.0,0,8,177.0,74,4606.0,6,2,2,2,222
2902,1958,Graduation,Together,51371.0,1,1,2012-03-09,87,19.0,4.0,12.0,2.0,2.0,6.0,1,1,0,3,5,0,0,0,0,0,0,3.0,11.0,0,4,45.0,87,4969.0,6,1,1,1,111
4345,1964,2n Cycle,Single,51371.0,1,1,2014-12-01,49,5.0,1.0,9.0,2.0,0.0,4.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,3,21.0,49,3972.0,5,3,1,1,311
793,1973,Graduation,Married,20895.0,1,0,2012-06-10,24,18.0,3.0,17.0,3.0,0.0,4.0,1,2,0,3,9,0,0,0,0,0,0,3.0,11.0,0,5,45.0,24,4876.0,5,4,2,1,421
10909,1948,Graduation,Married,92344.0,0,0,,9,992.0,24.0,694.0,51.0,19.0,119.0,0,5,10,5,1,1,0,1,0,0,0,3.0,11.0,0,20,1899.0,9,,6,5,5,5,555
3769,1972,PhD,Together,51371.0,1,0,2014-02-03,17,25.0,1.0,13.0,0.0,0.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,42.0,17,4273.0,4,5,1,1,511
8702,1976,2n Cycle,Together,26907.0,1,1,,10,9.0,1.0,7.0,0.0,3.0,2.0,2,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,22.0,10,,5,5,1,1,511
4791,1980,Graduation,Together,44964.0,1,1,,35,19.0,1.0,17.0,2.0,0.0,2.0,1,1,0,3,8,0,0,0,0,0,0,3.0,11.0,0,4,41.0,35,,5,4,1,1,411
2963,1979,Graduation,Together,75507.0,0,0,2014-02-05,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,3.0,11.0,0,20,1440.0,56,4271.0,6,3,5,5,355
8216,1972,Master,Married,53761.0,1,1,2013-11-10,7,158.0,0.0,76.0,13.0,7.0,71.0,6,4,4,3,5,0,0,0,0,0,0,3.0,11.0,0,11,325.0,7,4358.0,5,5,3,3,533
8140,1973,Graduation,Together,22682.0,1,0,2013-03-10,51,10.0,14.0,29.0,4.0,2.0,36.0,3,2,1,4,4,0,0,0,0,0,0,3.0,11.0,0,7,95.0,51,4603.0,6,3,2,2,322
10146,1972,PhD,Together,38887.0,1,0,2014-02-03,17,25.0,1.0,13.0,0.0,0.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,42.0,17,4273.0,4,5,1,1,511
5289,1975,2n Cycle,Single,41658.0,1,1,2012-09-11,30,8.0,4.0,12.0,15.0,4.0,29.0,2,1,1,2,4,0,0,0,0,0,0,3.0,11.0,0,4,72.0,30,4783.0,6,4,1,2,412
2587,1972,PhD,Married,29791.0,1,0,,21,14.0,0.0,6.0,0.0,0.0,0.0,2,2,0,3,5,0,0,0,0,0,0,3.0,11.0,0,5,20.0,21,,2,4,2,1,421
4405,1956,Master,Married,63915.0,0,2,,2,622.0,7.0,115.0,30.0,0.0,15.0,2,6,3,12,5,0,0,0,0,0,0,3.0,11.0,0,21,789.0,2,,5,5,5,4,554
8663,1974,Graduation,Divorced,39996.0,1,1,,85,11.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,6,0,0,0,0,0,0,3.0,11.0,0,3,15.0,85,,3,1,1,1,111
2589,1972,Graduation,Divorced,26759.0,1,0,2014-07-02,65,25.0,3.0,16.0,8.0,5.0,2.0,2,2,1,3,6,0,0,0,0,0,0,3.0,11.0,0,6,59.0,65,4124.0,6,2,2,2,222
3421,1968,Master,Divorced,63841.0,0,1,,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,0,0,0,0,0,0,3.0,11.0,0,21,908.0,64,,6,2,5,4,254
10490,1969,PhD,Married,51039.0,1,1,2012-10-12,11,100.0,64.0,79.0,65.0,0.0,109.0,2,6,2,4,7,0,0,0,0,0,0,3.0,11.0,0,12,417.0,11,4752.0,5,5,3,3,533
4094,1961,Graduation,Married,60544.0,1,1,,92,201.0,2.0,43.0,3.0,5.0,35.0,4,5,1,5,6,0,0,0,0,0,0,3.0,11.0,0,11,289.0,92,,6,1,3,3,133
9958,1972,Graduation,Married,65685.0,0,1,,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,0,0,0,0,3.0,11.0,0,20,769.0,54,,5,3,5,4,354
2534,1953,Graduation,Married,37716.0,0,1,,4,97.0,1.0,41.0,6.0,2.0,41.0,2,4,1,3,7,0,0,0,0,0,0,3.0,11.0,0,8,188.0,4,,6,5,2,2,522
4188,1957,Graduation,Single,36864.0,0,1,,53,204.0,5.0,39.0,17.0,0.0,89.0,3,5,2,4,8,0,0,0,0,0,0,3.0,11.0,1,11,354.0,53,,5,3,3,3,333
6613,1970,Master,Married,44511.0,1,0,2012-12-10,39,513.0,7.0,133.0,46.0,14.0,14.0,6,8,4,8,8,0,0,0,0,0,0,3.0,11.0,0,20,727.0,39,4693.0,6,3,5,4,354
10827,1967,PhD,Married,36947.0,1,1,2012-07-08,49,88.0,3.0,21.0,4.0,1.0,29.0,4,3,0,4,9,0,0,0,0,0,0,3.0,11.0,0,7,146.0,49,4848.0,6,3,2,2,322
5491,1951,Master,Together,47352.0,0,1,2013-11-04,70,172.0,12.0,112.0,8.0,0.0,15.0,4,6,1,5,7,0,0,0,0,0,0,3.0,11.0,0,12,319.0,70,4364.0,5,2,3,3,233
8402,1953,Master,Married,67087.0,0,1,,40,329.0,35.0,222.0,130.0,35.0,43.0,2,7,5,8,4,0,0,0,0,0,0,3.0,11.0,0,20,794.0,40,,6,3,5,4,354
8783,1950,Graduation,Married,57045.0,0,1,2012-08-09,40,296.0,13.0,104.0,11.0,13.0,17.0,3,4,2,9,3,0,0,0,0,0,0,3.0,11.0,0,15,454.0,40,4816.0,6,3,4,3,343
10010,1953,PhD,Divorced,36957.0,1,1,2012-06-09,43,100.0,2.0,16.0,2.0,1.0,31.0,4,3,2,2,9,0,0,0,0,0,0,3.0,11.0,1,7,152.0,43,4877.0,6,3,2,2,322
618,1977,PhD,Married,69389.0,0,1,,17,422.0,7.0,238.0,69.0,46.0,15.0,1,7,2,12,4,0,0,0,0,0,0,3.0,11.0,0,21,797.0,17,,6,5,5,4,554
9121,1972,Graduation,Married,80134.0,1,0,,40,1218.0,16.0,272.0,104.0,0.0,80.0,2,5,3,6,6,0,1,1,1,0,0,3.0,11.0,1,14,1690.0,40,,5,3,3,5,335
361,1969,Master,Married,43142.0,1,1,,84,5.0,1.0,7.0,2.0,1.0,4.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,3,20.0,84,,6,1,1,1,111
4310,1944,Graduation,Married,80589.0,0,0,,25,507.0,93.0,520.0,242.0,40.0,26.0,1,5,10,5,1,0,0,0,1,0,0,3.0,11.0,1,20,1428.0,25,,6,4,5,5,455
2678,1990,Graduation,Single,34412.0,1,0,,62,52.0,12.0,50.0,4.0,36.0,55.0,3,5,0,3,9,0,0,0,0,0,0,3.0,11.0,0,8,209.0,62,,6,2,2,3,223
6376,1979,Graduation,Single,57537.0,1,0,2013-10-06,83,191.0,56.0,139.0,51.0,8.0,100.0,4,4,3,8,4,0,0,0,0,0,0,3.0,11.0,0,15,545.0,83,4393.0,6,1,4,3,143
524,1966,Basic,Together,22634.0,0,0,,47,2.0,23.0,11.0,8.0,6.0,46.0,1,2,1,2,8,0,0,0,0,0,0,3.0,11.0,0,5,96.0,47,,6,3,2,2,322
10341,1948,Graduation,Together,51315.0,0,0,,45,68.0,28.0,39.0,16.0,30.0,41.0,1,2,2,5,2,0,0,0,0,0,0,3.0,11.0,0,9,222.0,45,,6,3,3,3,333
5654,1972,Graduation,Married,36026.0,2,1,,34,20.0,4.0,10.0,6.0,4.0,17.0,2,2,0,3,6,0,0,0,0,0,0,3.0,11.0,0,5,61.0,34,,6,4,2,2,422
4098,1973,Graduation,Married,24639.0,1,1,,3,20.0,3.0,16.0,0.0,4.0,1.0,3,2,0,4,6,0,0,0,0,0,0,3.0,11.0,0,6,44.0,3,,5,5,2,1,521
5824,1972,PhD,Together,34578.0,2,1,2014-11-04,1,7.0,0.0,1.0,0.0,0.0,0.0,1,1,0,2,6,0,0,0,0,0,0,3.0,11.0,0,3,8.0,1,3999.0,2,5,1,1,511
7000,1972,2n Cycle,Single,65704.0,0,0,,18,279.0,172.0,74.0,38.0,8.0,246.0,1,2,10,10,1,0,0,0,0,0,0,3.0,11.0,0,22,817.0,18,,6,5,5,4,554
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977.0,12.0,253.0,16.0,12.0,101.0,4,4,3,12,8,0,1,0,0,0,0,3.0,11.0,0,19,1371.0,45,4722.0,6,3,4,5,345
5229,1969,PhD,Together,54132.0,0,1,,81,30.0,1.0,8.0,0.0,0.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,42.0,81,,4,1,1,1,111
4086,1959,Graduation,Married,18690.0,0,0,,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,0,0,0,0,3.0,11.0,0,4,60.0,77,,6,2,1,2,212
2428,1970,Graduation,Married,28164.0,1,0,2013-04-05,23,3.0,18.0,26.0,11.0,8.0,12.0,3,2,0,4,7,0,0,0,0,0,0,3.0,11.0,0,6,78.0,23,4577.0,6,4,2,2,422
8254,1974,PhD,Married,34596.0,1,0,,48,14.0,0.0,2.0,0.0,0.0,7.0,1,1,0,2,8,0,0,0,0,0,0,3.0,11.0,0,3,23.0,48,,3,3,1,1,311
2836,1972,PhD,Married,43269.0,1,0,,61,10.0,1.0,7.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3.0,11.0,0,3,19.0,61,,4,2,1,1,211
8418,1958,2n Cycle,Single,38741.0,1,1,,60,7.0,10.0,17.0,8.0,6.0,13.0,2,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,5,61.0,60,,6,2,2,2,222
1362,1972,Graduation,Single,31907.0,0,0,2013-04-03,75,33.0,87.0,64.0,175.0,16.0,74.0,1,6,1,6,7,0,0,0,0,0,0,3.0,11.0,0,13,449.0,75,4579.0,6,2,3,3,233
7152,1983,Master,Married,27100.0,1,0,2013-05-04,64,12.0,0.0,13.0,2.0,0.0,10.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,37.0,64,4548.0,4,2,1,1,211
10033,1973,2n Cycle,Divorced,31163.0,1,0,,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,3.0,11.0,0,4,38.0,54,,6,3,1,1,311
9349,1985,Graduation,Married,92533.0,0,0,,84,693.0,21.0,118.0,110.0,147.0,42.0,1,6,5,11,2,0,0,1,1,0,0,3.0,11.0,0,22,1131.0,84,,6,1,5,4,154
274,1973,Graduation,Single,34853.0,1,1,,75,9.0,3.0,15.0,2.0,3.0,2.0,2,2,0,3,6,0,0,0,0,0,0,3.0,11.0,0,5,34.0,75,,6,2,2,1,221
3388,1967,Graduation,Divorced,70844.0,1,1,,16,129.0,26.0,67.0,3.0,67.0,2.0,5,6,1,5,7,0,0,0,0,0,0,3.0,11.0,0,12,294.0,16,,6,5,3,3,533
922,1979,2n Cycle,Married,31086.0,1,1,2013-04-05,79,16.0,2.0,11.0,3.0,0.0,16.0,2,1,1,2,8,1,0,0,0,0,0,3.0,11.0,0,4,48.0,79,4577.0,5,2,1,1,211
8588,1961,Graduation,Married,60544.0,1,1,,92,201.0,2.0,43.0,3.0,5.0,35.0,4,5,1,5,6,0,0,0,0,0,0,3.0,11.0,0,11,289.0,92,,6,1,3,3,133
2518,1986,2n Cycle,Together,20491.0,0,0,,16,5.0,4.0,5.0,4.0,2.0,10.0,1,0,1,2,7,0,0,0,0,0,0,3.0,11.0,0,3,30.0,16,,6,5,1,1,511
574,1964,Graduation,Married,42523.0,0,0,,96,14.0,36.0,11.0,3.0,26.0,35.0,1,1,1,4,2,0,0,0,0,0,0,3.0,11.0,0,6,125.0,96,,6,1,2,2,122
3220,1983,Graduation,Married,39922.0,1,0,,30,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,0,0,0,0,3.0,11.0,0,7,156.0,30,,6,4,2,2,422
5967,1952,Graduation,Together,33402.0,1,1,,60,26.0,2.0,19.0,10.0,5.0,8.0,3,2,1,3,8,0,0,0,0,0,0,3.0,11.0,0,6,70.0,60,,6,2,2,2,222
1183,1949,Master,Married,36408.0,1,1,,11,9.0,1.0,4.0,3.0,2.0,3.0,1,1,0,2,6,0,0,0,0,0,0,3.0,11.0,0,3,22.0,11,,6,5,1,1,511
6856,1979,Graduation,Together,21645.0,1,0,2012-03-09,75,14.0,0.0,23.0,4.0,5.0,19.0,3,3,0,3,9,0,0,0,0,0,0,3.0,11.0,1,6,65.0,75,4969.0,5,2,2,2,222
4530,1948,Master,Widow,78427.0,0,0,,36,972.0,19.0,595.0,180.0,26.0,138.0,3,3,7,10,3,0,0,0,1,0,0,3.0,11.0,1,20,1930.0,36,,6,4,5,5,455
1553,1946,Graduation,Together,82657.0,0,0,,71,966.0,168.0,672.0,246.0,105.0,126.0,1,7,5,10,4,0,1,0,1,0,0,3.0,11.0,0,22,2283.0,71,,6,2,5,5,255
4682,1958,Graduation,Married,51876.0,0,0,,88,99.0,27.0,102.0,28.0,48.0,6.0,1,2,2,8,1,0,0,0,0,0,0,3.0,11.0,0,12,310.0,88,,6,1,3,3,133
8204,1971,2n Cycle,Married,78041.0,0,0,,93,482.0,35.0,553.0,72.0,160.0,17.0,1,4,4,9,2,0,0,0,0,0,0,3.0,11.0,0,17,1319.0,93,,6,1,4,5,145
5221,1957,Graduation,Married,52852.0,0,1,2012-01-12,93,714.0,8.0,99.0,11.0,0.0,47.0,4,10,7,5,8,1,0,0,0,0,0,3.0,11.0,0,22,879.0,93,5026.0,5,1,5,4,154
1232,1982,PhD,Together,70038.0,0,0,,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,3.0,11.0,0,16,1244.0,54,,6,3,4,5,345
1927,1973,2n Cycle,Together,69401.0,0,1,,41,399.0,27.0,159.0,58.0,8.0,39.0,4,4,4,5,2,0,0,0,0,0,0,3.0,11.0,0,13,690.0,41,,6,3,3,4,334
5788,1972,Graduation,Together,46053.0,1,0,,46,56.0,10.0,92.0,19.0,7.0,25.0,3,3,2,4,5,0,0,0,0,0,0,3.0,11.0,0,9,209.0,46,,6,3,3,3,333
6652,1965,Graduation,Married,77343.0,0,0,2014-09-06,28,227.0,151.0,573.0,98.0,54.0,31.0,1,3,4,9,1,0,0,0,0,0,0,3.0,11.0,0,16,1134.0,28,4058.0,6,4,4,4,444
6246,1953,Graduation,Single,73892.0,0,0,,40,703.0,102.0,601.0,0.0,58.0,43.0,1,3,11,8,1,0,0,0,0,0,0,3.0,11.0,1,22,1507.0,40,,5,3,5,5,355
5975,1967,PhD,Single,40304.0,1,0,,82,37.0,0.0,17.0,0.0,0.0,3.0,1,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,5,57.0,82,,3,1,2,2,122
6875,1965,PhD,Together,32727.0,0,0,,38,167.0,13.0,180.0,86.0,13.0,70.0,2,7,3,5,8,0,0,0,0,0,0,3.0,11.0,0,15,529.0,38,,6,4,4,3,443
4399,1969,Graduation,Together,68695.0,0,0,,3,458.0,81.0,356.0,106.0,50.0,40.0,1,4,4,7,2,0,0,0,0,0,0,3.0,11.0,0,15,1091.0,3,,6,5,4,4,544
4042,1971,Graduation,Divorced,43300.0,0,1,,87,91.0,3.0,52.0,2.0,1.0,31.0,3,4,0,4,8,0,0,0,0,0,0,3.0,11.0,1,8,180.0,87,,6,1,2,2,122
2157,1972,Graduation,Together,26290.0,1,1,2013-12-01,49,15.0,8.0,16.0,11.0,5.0,22.0,4,2,0,4,6,0,0,0,0,0,0,3.0,11.0,0,6,77.0,49,4337.0,6,3,2,2,322
10133,1970,Graduation,Single,93790.0,0,0,2014-12-02,16,1302.0,68.0,731.0,89.0,114.0,45.0,0,6,7,12,2,0,1,1,1,0,0,3.0,11.0,1,25,2349.0,16,3971.0,6,5,5,5,555
2525,1974,PhD,Married,38410.0,0,0,,65,153.0,64.0,123.0,116.0,64.0,14.0,2,5,2,9,6,0,0,0,0,0,0,3.0,11.0,1,16,534.0,65,,6,2,4,3,243
8233,1950,Master,Widow,64866.0,0,1,,9,508.0,5.0,21.0,7.0,5.0,10.0,4,7,3,7,5,0,1,0,0,0,0,3.0,11.0,0,17,556.0,9,,6,5,4,3,543
9483,1959,Graduation,Together,57957.0,0,1,,24,290.0,59.0,177.0,77.0,5.0,29.0,7,4,6,8,3,0,0,0,0,0,1,3.0,11.0,0,18,637.0,24,,6,4,4,4,444
2945,1955,PhD,Together,46015.0,1,1,,25,38.0,0.0,2.0,0.0,0.0,6.0,1,1,0,3,7,1,0,0,0,1,0,3.0,11.0,0,4,46.0,25,,3,4,1,1,411
10403,1978,Graduation,Together,16531.0,1,0,,43,2.0,13.0,6.0,7.0,5.0,11.0,3,3,0,3,7,0,0,0,0,0,0,3.0,11.0,0,6,44.0,43,,6,3,2,1,321
5074,1986,Master,Married,28072.0,1,0,2013-08-07,10,30.0,0.0,10.0,2.0,0.0,5.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,47.0,10,4453.0,4,5,1,1,511
10524,1963,Master,Divorced,49476.0,0,1,,29,386.0,23.0,95.0,54.0,41.0,196.0,4,2,11,5,2,0,0,0,0,0,0,3.0,11.0,0,18,795.0,29,,6,4,4,4,444
4690,1953,Graduation,Married,50725.0,0,1,,45,443.0,10.0,75.0,0.0,10.0,48.0,4,8,1,8,8,0,0,0,0,0,0,3.0,11.0,0,17,586.0,45,,5,3,4,3,343
7521,1952,Graduation,Together,83844.0,0,0,2013-12-05,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,3.0,11.0,0,19,1574.0,57,4333.0,6,3,4,5,345
7196,1950,PhD,Married,41145.0,1,1,2014-08-02,20,9.0,0.0,3.0,0.0,0.0,1.0,1,0,0,3,3,0,0,0,0,0,0,3.0,11.0,0,3,13.0,20,4093.0,3,4,1,1,411
4406,1970,Graduation,Together,67419.0,0,1,,29,846.0,84.0,352.0,91.0,56.0,42.0,4,9,4,8,5,0,0,0,0,0,0,3.0,11.0,0,21,1471.0,29,,6,4,5,5,455
9672,1970,2n Cycle,Married,23162.0,1,1,,82,8.0,3.0,9.0,19.0,4.0,22.0,3,1,1,3,6,0,0,0,0,0,0,3.0,11.0,0,5,65.0,82,,6,1,2,2,122
4864,1977,Graduation,Married,34380.0,1,0,2013-02-05,68,72.0,7.0,58.0,13.0,1.0,24.0,4,4,1,3,8,0,0,0,0,0,0,3.0,11.0,0,8,175.0,68,4636.0,6,2,2,2,222
4706,1966,Graduation,Single,34704.0,0,1,,65,29.0,0.0,5.0,0.0,1.0,5.0,1,1,0,3,5,0,0,0,0,0,0,3.0,11.0,0,4,40.0,65,,4,2,1,1,211
4070,1969,PhD,Married,94871.0,0,2,2012-01-09,99,169.0,24.0,553.0,188.0,0.0,144.0,1,8,5,4,7,0,1,1,0,0,0,3.0,11.0,1,17,1078.0,99,5029.0,5,1,4,4,144
25,1958,Graduation,Married,65148.0,0,1,,9,460.0,35.0,422.0,33.0,12.0,153.0,2,6,6,7,4,0,0,0,0,0,0,3.0,11.0,0,19,1115.0,9,,6,5,4,4,544
3697,1954,Graduation,Together,39898.0,0,1,2013-12-02,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,0,0,0,0,0,0,3.0,11.0,0,7,134.0,20,4336.0,6,4,2,2,422
217,1956,Master,Single,64857.0,0,0,,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,0,0,0,0,0,0,3.0,11.0,0,22,1540.0,78,,5,2,5,5,255
4220,1970,PhD,Married,59892.0,0,1,2013-02-11,26,73.0,0.0,13.0,0.0,1.0,0.0,1,2,1,3,3,0,0,0,0,0,0,3.0,11.0,0,6,87.0,26,4630.0,3,4,2,2,422
5286,1987,Master,Single,41020.0,0,0,,68,112.0,1.0,54.0,7.0,7.0,36.0,1,3,2,4,3,0,0,0,0,0,0,3.0,11.0,0,9,217.0,68,,6,2,3,3,233
9559,1961,PhD,Married,57072.0,0,1,,79,944.0,0.0,60.0,0.0,0.0,30.0,2,7,5,13,5,1,0,0,0,0,0,3.0,11.0,0,25,1034.0,79,,3,2,5,4,254
2849,1979,Graduation,Single,60474.0,0,1,2013-01-04,25,265.0,199.0,303.0,234.0,9.0,170.0,7,10,2,12,7,0,0,0,0,0,0,3.0,11.0,0,24,1180.0,25,4668.0,6,4,5,5,455
7787,1960,Graduation,Together,62807.0,0,1,,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,0,0,0,0,3.0,11.0,0,20,819.0,83,,6,1,5,4,154
3102,1981,2n Cycle,Together,19414.0,1,0,,32,2.0,3.0,12.0,3.0,5.0,7.0,1,1,0,3,8,0,0,0,0,0,0,3.0,11.0,0,4,32.0,32,,6,4,1,1,411
5868,1980,Graduation,Married,19107.0,1,0,,49,2.0,4.0,9.0,10.0,5.0,16.0,2,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,4,46.0,49,,6,3,1,1,311
8370,1976,2n Cycle,Together,75484.0,0,1,2012-02-08,50,378.0,97.0,259.0,197.0,194.0,34.0,2,7,3,6,4,0,0,0,0,0,0,3.0,11.0,0,16,1159.0,50,4999.0,6,3,4,4,344
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553.0,25.0,142.0,65.0,67.0,8.0,3,6,3,13,4,0,0,0,0,0,0,3.0,11.0,0,22,860.0,84,4610.0,6,1,5,4,154
2939,1970,Master,Together,79419.0,0,0,,96,751.0,127.0,687.0,20.0,15.0,31.0,1,4,6,4,2,0,0,0,0,0,0,3.0,11.0,0,14,1631.0,96,,6,1,3,5,135
5529,1946,PhD,Together,64014.0,2,1,2014-10-06,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,3.0,11.0,0,15,444.0,56,4028.0,3,3,4,3,343
9743,1955,Graduation,Married,76998.0,0,1,2013-11-01,85,1449.0,89.0,161.0,69.0,35.0,107.0,2,11,8,8,6,0,0,1,0,0,0,3.0,11.0,0,27,1910.0,85,4367.0,6,1,5,5,155
5763,1972,Master,Together,49854.0,1,0,2013-10-11,63,123.0,17.0,171.0,39.0,0.0,30.0,5,6,2,5,6,0,0,0,0,0,0,3.0,11.0,0,13,380.0,63,4388.0,5,2,3,3,233
3478,1971,PhD,Married,60585.0,1,1,,17,267.0,42.0,309.0,55.0,42.0,21.0,10,7,4,9,5,0,0,0,0,0,0,3.0,11.0,1,20,736.0,17,,6,5,5,4,554
7494,1950,PhD,Divorced,42873.0,1,1,,11,209.0,0.0,40.0,3.0,2.0,15.0,4,6,1,4,8,0,0,0,0,0,0,3.0,11.0,0,11,269.0,11,,5,5,3,3,533
1763,1988,Graduation,Together,87679.0,0,0,,62,1259.0,172.0,815.0,97.0,148.0,33.0,1,7,11,10,4,1,0,1,1,0,0,3.0,11.0,1,28,2524.0,62,,6,2,5,5,255
7250,1978,Graduation,Together,57867.0,1,0,2013-01-10,48,344.0,35.0,178.0,15.0,23.0,17.0,7,7,2,9,6,0,0,0,0,0,0,3.0,11.0,0,18,612.0,48,4662.0,6,3,4,3,343
2005,1990,Graduation,Married,35765.0,1,0,2013-11-12,86,22.0,3.0,30.0,0.0,5.0,15.0,2,2,0,4,6,0,0,0,0,0,0,3.0,11.0,0,6,75.0,86,4356.0,5,1,2,2,122
10770,1959,Graduation,Married,65492.0,0,0,,73,247.0,161.0,295.0,210.0,85.0,47.0,2,4,7,13,2,0,0,0,0,0,0,3.0,11.0,0,24,1045.0,73,,6,2,5,4,254
6885,1977,Graduation,Divorced,32952.0,1,0,2013-01-12,36,38.0,0.0,12.0,3.0,1.0,1.0,1,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,5,55.0,36,4660.0,5,4,2,1,421
2072,1969,PhD,Together,53374.0,0,1,,34,896.0,10.0,101.0,13.0,10.0,34.0,6,4,2,9,9,1,0,0,0,0,0,3.0,11.0,1,15,1064.0,34,,6,4,4,4,444
9463,1959,Graduation,Together,71706.0,0,1,,16,931.0,56.0,253.0,91.0,98.0,14.0,4,9,5,7,5,0,0,0,0,0,0,3.0,11.0,0,21,1443.0,16,,6,5,5,5,555
6318,1988,Graduation,Married,68487.0,0,0,,48,758.0,12.0,385.0,33.0,89.0,89.0,1,9,7,13,4,0,0,0,0,0,0,3.0,11.0,0,29,1366.0,48,,6,3,5,5,355
4093,1975,Master,Together,53253.0,1,1,2013-11-02,61,216.0,9.0,57.0,20.0,9.0,125.0,7,4,3,5,5,0,0,0,0,0,0,3.0,11.0,0,12,436.0,61,4366.0,6,2,3,3,233
5751,1973,2n Cycle,Divorced,31163.0,1,0,,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,3.0,11.0,0,4,38.0,54,,6,3,1,1,311
3340,1977,Graduation,Married,42014.0,1,0,,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,0,0,0,0,0,0,3.0,11.0,1,14,436.0,56,,6,3,3,3,333
3594,1973,Master,Married,54108.0,1,1,2012-05-11,74,539.0,6.0,91.0,8.0,6.0,97.0,13,8,2,9,8,0,0,0,0,0,0,3.0,11.0,0,19,747.0,74,4906.0,6,2,4,4,244
