Identifiant,Année_naissance,Education,Situation_matrimoniale,Revenu,Enfant_charge,Ado_charge,Date_acquisition_client,Nombre_jours_depuis_dernier_achat,Montant_vin,Montant_fruits,Montant_viande,Montant_poisson,Montant_sucreries,Montant_luxe,Nb_achats_promo,Nb_achats_en_ligne,Achats_catalogue,Achats_magasin,Nb_visites_web_mois,Accepte_Campagne_3,Accepte_Campagne_4,Accepte_Campagne_5,Accepte_Campagne_1,Accepte_Campagne_2,Reclamation_client,Z_CostContact,Z_Revenue,Response,Depense_totale,Depense_plaisir,Part_plaisir,Taux_depense_sur_revenu,Total_achats,Part_achats_en_ligne,Part_achats_catalogue,Taux_visite_achat_web,Nb_enfants_total,Age,Score_engagement_marketing,Taux_acceptation_campagne
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341.0,142.0,113.0,259.0,151.0,66.0,3,6,6,12,5,0,0,0,0,0,0,3.0,11.0,0,1072.0,558.0,0.5205223880597015,0.018113003514463367,24,0.25,0.25,1.2,1,53,0,0.0
837,1977,Graduation,Married,54809.0,1,1,2013-11-09,0,63.0,6.0,57.0,13.0,13.0,22.0,4,2,1,5,4,0,0,0,0,0,0,3.0,11.0,0,174.0,98.0,0.5632183908045977,0.0031746610958054335,8,0.25,0.125,0.5,2,37,0,0.0
9500,1959,Graduation,Married,58113.0,0,1,1970-01-01,66,221.0,104.0,169.0,102.0,78.0,84.0,3,9,2,8,7,0,0,0,0,0,1,3.0,11.0,0,758.0,383.0,0.5052770448548812,0.013043553077624628,19,0.47368421052631576,0.10526315789473684,1.2857142857142858,1,55,0,0.0
3602,1958,Master,Married,51412.0,0,1,1970-01-01,42,140.0,3.0,29.0,4.0,5.0,14.0,2,3,2,4,4,0,0,0,0,0,0,3.0,11.0,0,195.0,159.0,0.8153846153846154,0.0037928888197308022,9,0.3333333333333333,0.2222222222222222,0.75,1,56,0,0.0
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1.0,2.0,8.0,4.0,3.0,13.0,2,1,1,2,7,1,0,0,0,0,0,3.0,11.0,1,31.0,17.0,0.5483870967741935,0.0020278668149407994,4,0.25,0.25,0.14285714285714285,1,35,1,0.2
2995,1957,Master,Together,66636.0,0,0,1970-01-01,64,291.0,10.0,689.0,84.0,10.0,0.0,1,3,4,9,1,0,0,0,0,0,0,3.0,11.0,0,1084.0,301.0,0.27767527675276754,0.016267483042199413,16,0.1875,0.25,3.0,0,57,0,0.0
1118,1956,Master,Married,50965.0,0,1,1970-01-01,87,544.0,13.0,85.0,8.0,6.0,29.0,3,10,4,5,8,1,0,0,0,0,0,3.0,11.0,0,685.0,579.0,0.8452554744525548,0.013440596487785735,19,0.5263157894736842,0.21052631578947367,1.25,1,58,1,0.2
7789,1965,PhD,Married,84618.0,0,0,1970-01-01,96,684.0,100.0,801.0,21.0,66.0,0.0,1,6,9,10,2,0,0,1,0,0,0,3.0,11.0,0,1672.0,750.0,0.4485645933014354,0.019759389255241202,25,0.24,0.36,3.0,0,49,1,0.2
3068,1990,Graduation,Married,18351.0,0,0,1970-01-01,1,1.0,12.0,9.0,0.0,14.0,7.0,1,2,0,3,7,0,0,0,0,0,0,3.0,11.0,0,43.0,22.0,0.5116279069767442,0.002343196556045992,5,0.4,0.0,0.2857142857142857,0,24,0,0.0
8955,1957,PhD,Together,40451.0,0,2,1970-01-01,54,35.0,0.0,4.0,0.0,0.0,10.0,1,1,1,2,5,1,0,0,0,0,0,3.0,11.0,0,49.0,45.0,0.9183673469387755,0.0012113421176237918,4,0.25,0.25,0.2,2,57,1,0.2
945,1965,Graduation,Together,36317.0,0,1,1970-01-01,53,87.0,3.0,25.0,3.0,2.0,13.0,2,3,0,4,7,0,0,0,0,0,0,3.0,11.0,0,133.0,102.0,0.7669172932330827,0.0036621967673541316,7,0.42857142857142855,0.0,0.42857142857142855,1,49,0,0.0
5644,1957,Graduation,Together,42213.0,0,1,2013-12-10,96,309.0,3.0,24.0,4.0,3.0,20.0,2,5,1,7,7,0,1,0,0,0,0,3.0,11.0,0,363.0,332.0,0.9146005509641874,0.008599246677563784,13,0.38461538461538464,0.07692307692307693,0.7142857142857143,1,57,1,0.2
7192,1955,Graduation,Together,65748.0,0,1,1970-01-01,58,172.0,73.0,93.0,95.0,78.0,34.0,2,2,4,10,1,0,0,0,0,0,1,3.0,11.0,0,545.0,284.0,0.5211009174311927,0.008289225527772708,16,0.125,0.25,2.0,1,59,0,0.0
2324,1972,Graduation,Together,77044.0,0,1,1970-01-01,12,625.0,38.0,242.0,50.0,34.0,76.0,2,7,11,11,4,1,0,0,0,0,0,3.0,11.0,0,1065.0,735.0,0.6901408450704225,0.013823269819843206,29,0.2413793103448276,0.3793103448275862,1.75,1,42,1,0.2
697,1969,Graduation,Together,74918.0,0,0,2013-12-03,78,972.0,59.0,913.0,25.0,19.0,59.0,1,5,9,6,3,0,0,1,0,0,0,3.0,11.0,0,2047.0,1050.0,0.5129457743038593,0.027323206705998557,20,0.25,0.45,1.6666666666666667,0,45,1,0.2
3439,1972,Graduation,Married,56721.0,1,1,1970-01-01,64,157.0,6.0,39.0,6.0,13.0,75.0,5,4,1,5,6,0,0,0,0,0,0,3.0,11.0,0,296.0,245.0,0.8277027027027027,0.005218525766470972,10,0.4,0.1,0.6666666666666666,2,42,0,0.0
1506,1975,Graduation,Single,42160.0,1,1,1970-01-01,26,48.0,9.0,45.0,3.0,15.0,20.0,4,2,1,4,6,0,0,0,0,0,0,3.0,11.0,1,140.0,83.0,0.5928571428571429,0.003320683111954459,7,0.2857142857142857,0.14285714285714285,0.3333333333333333,2,39,0,0.0
232,1965,Graduation,Single,61559.0,0,1,1970-01-01,8,279.0,83.0,88.0,32.0,14.0,34.0,1,4,2,10,3,0,0,0,0,0,0,3.0,11.0,0,530.0,327.0,0.6169811320754717,0.008609626537143228,16,0.25,0.125,1.3333333333333333,1,49,0,0.0
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132.0,0.0,16.0,0.0,0.0,4.0,5,3,1,4,9,0,0,0,0,0,0,3.0,11.0,0,152.0,136.0,0.8947368421052632,0.0045199084123821705,8,0.375,0.125,0.3333333333333333,2,51,0,0.0
4500,1991,PhD,Together,68682.0,0,0,2013-06-10,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,3.0,11.0,0,1598.0,994.0,0.6220275344180225,0.023266649194839988,23,0.17391304347826086,0.391304347826087,2.0,0,23,0,0.0
9739,1963,Graduation,Single,34377.0,0,1,1970-01-01,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,0,0,0,0,3.0,11.0,0,114.0,89.0,0.7807017543859649,0.0033161706955231697,6,0.3333333333333333,0.3333333333333333,0.2857142857142857,1,51,0,0.0
10395,1986,Basic,Single,8940.0,1,0,1970-01-01,25,1.0,45.0,3.0,4.0,6.0,42.0,3,3,1,3,8,0,0,0,0,0,0,3.0,11.0,0,101.0,49.0,0.48514851485148514,0.011297539149888142,7,0.42857142857142855,0.14285714285714285,0.375,1,28,0,0.0
1176,1973,Graduation,Married,26228.0,1,0,1970-01-01,50,2.0,6.0,4.0,3.0,1.0,9.0,1,1,0,2,8,0,0,0,0,0,0,3.0,11.0,0,25.0,12.0,0.48,0.0009531798078389508,3,0.3333333333333333,0.0,0.125,1,41,0,0.0
1627,1957,2n Cycle,Divorced,77297.0,0,0,1970-01-01,84,408.0,61.0,109.0,48.0,122.0,41.0,1,5,7,9,4,0,0,0,1,0,0,3.0,11.0,0,789.0,571.0,0.7237008871989861,0.010207381916503874,21,0.23809523809523808,0.3333333333333333,1.25,0,57,1,0.2
938,1981,Graduation,Married,40211.0,1,1,1970-01-01,30,51.0,1.0,7.0,2.0,1.0,25.0,2,2,1,2,8,1,0,0,0,0,0,3.0,11.0,0,87.0,77.0,0.8850574712643678,0.002163587078162692,5,0.4,0.2,0.25,2,33,1,0.2
2740,1958,PhD,Widow,33438.0,1,1,1970-01-01,81,62.0,1.0,16.0,3.0,2.0,6.0,4,2,1,4,5,0,0,0,0,0,0,3.0,11.0,0,90.0,70.0,0.7777777777777778,0.002691548537591961,7,0.2857142857142857,0.14285714285714285,0.4,2,56,0,0.0
257,1959,PhD,Married,75032.0,0,1,1970-01-01,74,952.0,12.0,180.0,47.0,12.0,12.0,2,5,4,9,3,0,0,0,0,0,0,3.0,11.0,0,1215.0,976.0,0.8032921810699588,0.016193090947862244,18,0.2777777777777778,0.2222222222222222,1.6666666666666667,1,55,0,0.0
4058,1955,PhD,Single,61284.0,0,0,2013-12-10,76,618.0,15.0,106.0,20.0,7.0,45.0,1,11,2,8,6,0,1,0,0,0,0,3.0,11.0,0,811.0,670.0,0.8261405672009864,0.013233470400104431,21,0.5238095238095238,0.09523809523809523,1.8333333333333333,0,59,1,0.2
7736,1986,Graduation,Married,22518.0,1,0,1970-01-01,36,11.0,7.0,12.0,2.0,2.0,27.0,2,2,1,2,5,1,0,0,0,0,0,3.0,11.0,1,61.0,40.0,0.6557377049180327,0.002708943955946354,5,0.4,0.2,0.4,1,28,1,0.2
8210,1975,Master,Married,54730.0,0,1,1970-01-01,64,318.0,3.0,17.0,4.0,7.0,56.0,5,4,1,8,4,0,0,0,0,0,0,3.0,11.0,0,405.0,381.0,0.9407407407407408,0.007399963456970583,13,0.3076923076923077,0.07692307692307693,1.0,1,39,0,0.0
833,1955,Master,Married,38452.0,1,1,1970-01-01,62,56.0,0.0,14.0,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,3.0,11.0,0,72.0,58.0,0.8055555555555556,0.0018724643711640486,6,0.5,0.0,0.42857142857142855,2,59,0,0.0
6230,1971,Graduation,Divorced,44421.0,1,1,1970-01-01,53,110.0,5.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,0,0,0,0,3.0,11.0,0,189.0,118.0,0.6243386243386243,0.004254744377659215,9,0.5555555555555556,0.0,0.625,2,43,0,0.0
7325,1986,PhD,Together,38197.0,1,0,1970-01-01,86,23.0,0.0,11.0,2.0,1.0,3.0,1,1,0,3,5,0,0,0,0,0,0,3.0,11.0,0,40.0,27.0,0.675,0.0010472026598947561,4,0.25,0.0,0.2,1,28,0,0.0
1307,1978,Graduation,Divorced,41986.0,0,1,2014-09-02,15,27.0,5.0,8.0,8.0,3.0,12.0,3,3,0,4,4,0,0,0,0,0,0,3.0,11.0,0,63.0,42.0,0.6666666666666666,0.0015005001667222407,7,0.42857142857142855,0.0,0.75,1,36,0,0.0
1502,1983,Graduation,Together,28427.0,1,0,1970-01-01,67,18.0,3.0,19.0,3.0,3.0,6.0,2,2,0,3,8,0,0,0,0,0,0,3.0,11.0,0,52.0,27.0,0.5192307692307693,0.001829246842790305,5,0.4,0.0,0.25,1,31,0,0.0
6211,1976,PhD,Together,37395.0,1,0,2014-02-05,47,18.0,0.0,9.0,0.0,1.0,11.0,1,1,0,3,6,0,0,0,0,0,0,3.0,11.0,0,39.0,30.0,0.7692307692307693,0.0010429201764941838,4,0.25,0.0,0.16666666666666666,1,38,0,0.0
843,1971,Graduation,Married,64722.0,1,0,1970-01-01,47,303.0,0.0,280.0,60.0,147.0,15.0,4,8,2,11,6,0,0,0,0,0,0,3.0,11.0,0,805.0,465.0,0.577639751552795,0.012437810945273632,21,0.38095238095238093,0.09523809523809523,1.3333333333333333,1,43,0,0.0
4174,1956,Master,Together,55249.0,0,1,1970-01-01,81,97.0,1.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,0,0,0,0,3.0,11.0,0,130.0,108.0,0.8307692307692308,0.0023529837644120258,7,0.2857142857142857,0.14285714285714285,0.6666666666666666,1,58,0,0.0
9757,1972,Graduation,Together,84906.0,0,0,2013-04-10,98,997.0,15.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,1,1,0,1,0,3.0,11.0,0,1631.0,1103.0,0.6762722256284488,0.019209478717640685,23,0.21739130434782608,0.2608695652173913,2.5,0,42,3,0.6
6918,1989,Graduation,Married,28691.0,1,0,2013-04-07,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,3.0,11.0,0,34.0,9.0,0.2647058823529412,0.0011850406050677913,4,0.25,0.0,0.125,1,25,0,0.0
286,1952,Graduation,Single,44213.0,1,1,1970-01-01,48,95.0,11.0,35.0,0.0,4.0,7.0,4,2,1,5,6,0,0,0,0,0,0,3.0,11.0,0,152.0,106.0,0.6973684210526315,0.0034379028792436614,8,0.25,0.125,0.3333333333333333,2,62,0,0.0
11086,1984,Basic,Single,25707.0,1,0,1970-01-01,18,1.0,6.0,2.0,3.0,6.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,21.0,10.0,0.47619047619047616,0.0008168981211343214,4,0.25,0.0,0.14285714285714285,1,30,0,0.0
1921,1967,PhD,Married,59062.0,2,1,2013-03-10,74,46.0,1.0,12.0,3.0,0.0,9.0,2,2,0,3,4,0,0,0,0,0,0,3.0,11.0,0,71.0,55.0,0.7746478873239436,0.0012021265788493447,5,0.4,0.0,0.5,3,47,0,0.0
4138,1962,Graduation,Single,76624.0,0,1,1970-01-01,68,411.0,106.0,147.0,54.0,115.0,66.0,1,5,10,7,1,1,0,0,0,0,0,3.0,11.0,0,899.0,592.0,0.6585094549499444,0.011732616412612236,22,0.22727272727272727,0.45454545454545453,5.0,1,52,1,0.2
7718,1947,Master,Together,66000.0,0,0,1970-01-01,36,244.0,51.0,270.0,101.0,0.0,45.0,1,1,3,5,1,0,0,0,0,0,0,3.0,11.0,0,711.0,289.0,0.40646976090014064,0.010772727272727272,9,0.1111111111111111,0.3333333333333333,1.0,0,67,0,0.0
1291,1978,PhD,Together,27683.0,1,0,2012-04-08,90,152.0,9.0,121.0,12.0,12.0,45.0,4,6,2,4,8,0,0,0,0,0,0,3.0,11.0,0,351.0,209.0,0.5954415954415955,0.01267926164071813,12,0.5,0.16666666666666666,0.75,1,36,0,0.0
6862,1971,Graduation,Divorced,1730.0,0,0,1970-01-01,65,1.0,1.0,3.0,1.0,1.0,1.0,15,0,0,0,20,0,0,0,0,0,0,3.0,11.0,0,8.0,3.0,0.375,0.004624277456647399,0,,,0.0,0,43,0,0.0
4136,1992,Basic,Single,7500.0,1,0,2012-03-12,63,10.0,17.0,18.0,8.0,26.0,40.0,4,3,2,2,9,0,0,0,0,0,0,3.0,11.0,0,119.0,76.0,0.6386554621848739,0.015866666666666668,7,0.42857142857142855,0.2857142857142857,0.3333333333333333,1,22,0,0.0
803,1968,Graduation,Together,40521.0,1,1,2013-05-04,82,12.0,0.0,5.0,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,3.0,11.0,0,21.0,16.0,0.7619047619047619,0.0005182497964018657,3,0.0,0.3333333333333333,0.0,2,46,0,0.0
4298,1973,PhD,Together,20427.0,1,0,1970-01-01,63,5.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3.0,11.0,0,10.0,6.0,0.6,0.0004895481470602634,3,0.3333333333333333,0.0,0.125,1,41,0,0.0
10833,1975,Graduation,Married,65106.0,0,1,1970-01-01,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,1,0,0,0,0,3.0,11.0,0,973.0,809.0,0.8314491264131552,0.014944859152766258,24,0.3333333333333333,0.125,1.3333333333333333,1,39,1,0.2
9606,1965,PhD,Married,69969.0,0,0,1970-01-01,64,882.0,29.0,514.0,38.0,29.0,44.0,1,4,2,6,3,0,0,1,1,0,0,3.0,11.0,1,1536.0,955.0,0.6217447916666666,0.021952578999271107,12,0.3333333333333333,0.16666666666666666,1.3333333333333333,0,49,2,0.4
8534,1952,Graduation,Married,67433.0,0,2,1970-01-01,51,615.0,28.0,259.0,12.0,48.0,30.0,4,6,5,13,4,0,1,0,0,0,0,3.0,11.0,0,992.0,693.0,0.6985887096774194,0.01471089822490472,24,0.25,0.20833333333333334,1.5,2,62,1,0.2
5153,1967,PhD,Married,77766.0,0,1,1970-01-01,97,1004.0,59.0,265.0,115.0,59.0,27.0,2,11,10,11,6,1,0,0,0,0,0,3.0,11.0,1,1529.0,1090.0,0.7128842380640942,0.019661548748810535,32,0.34375,0.3125,1.8333333333333333,1,47,1,0.2
961,1972,Graduation,Married,74716.0,0,1,2013-12-09,92,133.0,27.0,421.0,13.0,195.0,71.0,2,7,3,5,4,0,0,0,0,0,0,3.0,11.0,0,860.0,399.0,0.46395348837209305,0.011510252154826275,15,0.4666666666666667,0.2,1.75,1,42,0,0.0
5011,1963,Graduation,Divorced,68118.0,0,1,1970-01-01,51,595.0,23.0,123.0,10.0,23.0,154.0,2,8,9,4,6,0,0,0,0,0,0,3.0,11.0,0,928.0,772.0,0.8318965517241379,0.013623418186088846,21,0.38095238095238093,0.42857142857142855,1.3333333333333333,1,51,0,0.0
6653,1970,PhD,Married,55158.0,1,1,1970-01-01,72,293.0,0.0,87.0,4.0,11.0,23.0,4,7,2,5,7,0,0,0,0,0,0,3.0,11.0,1,418.0,327.0,0.7822966507177034,0.007578229812538526,14,0.5,0.14285714285714285,1.0,2,44,0,0.0
9094,1955,2n Cycle,Married,62972.0,0,1,2012-03-08,39,313.0,15.0,47.0,20.0,0.0,192.0,2,7,4,3,6,0,0,0,0,0,0,3.0,11.0,1,587.0,505.0,0.8603066439522998,0.00932160325223909,14,0.5,0.2857142857142857,1.1666666666666667,1,59,0,0.0
810,1975,Graduation,Married,74190.0,0,1,2014-12-05,49,151.0,81.0,86.0,168.0,91.0,64.0,2,4,2,11,2,0,0,0,0,0,0,3.0,11.0,0,641.0,306.0,0.47737909516380655,0.008639978433751179,17,0.23529411764705882,0.11764705882352941,2.0,1,39,0,0.0
5493,1976,Graduation,Married,39356.0,1,1,1970-01-01,21,15.0,0.0,2.0,0.0,0.0,6.0,1,1,0,2,6,1,0,0,0,0,0,3.0,11.0,0,23.0,21.0,0.9130434782608695,0.0005844089846529119,3,0.3333333333333333,0.0,0.16666666666666666,2,38,1,0.2
2147,1969,Graduation,Together,76653.0,0,0,1970-01-01,91,736.0,63.0,946.0,219.0,189.0,126.0,1,4,7,11,2,0,0,1,1,0,0,3.0,11.0,0,2279.0,1051.0,0.4611671785870996,0.029731386899403807,22,0.18181818181818182,0.3181818181818182,2.0,0,45,2,0.4
5107,1973,PhD,Divorced,35860.0,1,1,1970-01-01,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,3.0,11.0,0,49.0,37.0,0.7551020408163265,0.0013664249860568878,4,0.25,0.25,0.2,2,41,1,0.2
3979,1983,PhD,Divorced,90687.0,0,0,1970-01-01,98,982.0,17.0,672.0,23.0,34.0,51.0,1,6,2,8,2,0,0,1,0,0,0,3.0,11.0,1,1779.0,1067.0,0.5997751545812254,0.019616924145687914,16,0.375,0.125,3.0,0,31,1,0.2
6049,1982,Master,Together,73450.0,0,0,2013-05-12,85,1142.0,51.0,415.0,90.0,69.0,37.0,1,7,8,11,3,1,0,0,1,0,0,3.0,11.0,0,1804.0,1248.0,0.6917960088691796,0.024560925799863853,26,0.2692307692307692,0.3076923076923077,2.3333333333333335,0,32,2,0.4
8147,1960,Graduation,Married,31454.0,1,1,2013-06-07,40,28.0,0.0,11.0,0.0,0.0,9.0,3,2,0,3,8,0,0,0,0,0,0,3.0,11.0,0,48.0,37.0,0.7708333333333334,0.0015260380237807592,5,0.4,0.0,0.25,2,54,0,0.0
1857,1952,Graduation,Single,47139.0,1,1,2014-06-03,2,46.0,0.0,12.0,0.0,2.0,23.0,2,2,1,2,7,0,0,0,0,0,0,3.0,11.0,1,83.0,71.0,0.8554216867469879,0.0017607501219796772,5,0.4,0.2,0.2857142857142857,2,62,0,0.0
3910,1975,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897.0,161.0,430.0,186.0,161.0,27.0,0,4,7,6,1,1,0,1,1,0,0,3.0,11.0,1,1862.0,1085.0,0.5827067669172933,0.02221188371565926,17,0.23529411764705882,0.4117647058823529,4.0,0,39,3,0.6
5207,1963,PhD,Married,53378.0,1,1,1970-01-01,41,489.0,6.0,152.0,8.0,6.0,132.0,10,9,4,6,8,0,0,0,0,0,0,3.0,11.0,1,793.0,627.0,0.7906683480453972,0.014856307842182172,19,0.47368421052631576,0.21052631578947367,1.125,2,51,0,0.0
11114,1970,Graduation,Together,19656.0,1,0,2013-08-02,94,25.0,4.0,9.0,6.0,8.0,32.0,3,2,1,3,7,0,0,0,0,0,0,3.0,11.0,0,84.0,65.0,0.7738095238095238,0.004273504273504274,6,0.3333333333333333,0.16666666666666666,0.2857142857142857,1,44,0,0.0
5429,1948,PhD,Married,45579.0,0,1,1970-01-01,10,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,0,0,0,0,3.0,11.0,0,183.0,147.0,0.8032786885245902,0.00401500691107747,9,0.4444444444444444,0.1111111111111111,0.6666666666666666,1,66,0,0.0
9400,1958,2n Cycle,Single,85485.0,0,0,1970-01-01,73,630.0,26.0,611.0,44.0,18.0,54.0,1,6,6,6,2,0,0,0,0,0,0,3.0,11.0,0,1383.0,702.0,0.5075921908893709,0.016178276890682575,18,0.3333333333333333,0.3333333333333333,3.0,0,56,0,0.0
1740,1944,Graduation,Married,55956.0,0,0,2014-07-04,22,760.0,38.0,104.0,50.0,9.0,38.0,2,7,3,4,4,0,1,0,0,0,0,3.0,11.0,0,999.0,807.0,0.8078078078078078,0.01785331331760669,14,0.5,0.21428571428571427,1.75,0,70,1,0.2
7488,1963,Master,Single,64191.0,0,1,1970-01-01,30,420.0,15.0,186.0,151.0,38.0,15.0,3,5,3,13,3,0,0,0,0,0,0,3.0,11.0,0,825.0,473.0,0.5733333333333334,0.012852269009674254,21,0.23809523809523808,0.14285714285714285,1.6666666666666667,1,51,0,0.0
195,1972,Graduation,Single,38808.0,1,0,1970-01-01,21,125.0,17.0,52.0,3.0,19.0,30.0,4,5,1,4,8,1,0,0,0,0,0,3.0,11.0,1,246.0,174.0,0.7073170731707317,0.0063388991960420535,10,0.5,0.1,0.625,1,42,1,0.2
635,1966,Master,Married,57183.0,1,1,1970-01-01,51,464.0,5.0,64.0,7.0,0.0,70.0,8,9,1,7,8,0,0,0,0,0,0,3.0,11.0,0,610.0,534.0,0.8754098360655738,0.01066750607698092,17,0.5294117647058824,0.058823529411764705,1.125,2,48,0,0.0
7527,1968,Master,Divorced,23748.0,1,0,1970-01-01,97,6.0,6.0,29.0,12.0,15.0,8.0,3,2,1,3,8,0,0,0,0,0,0,3.0,11.0,0,76.0,29.0,0.3815789473684211,0.0032002694963786426,6,0.3333333333333333,0.16666666666666666,0.25,1,46,0,0.0
10319,1971,Graduation,Married,66303.0,0,1,1970-01-01,56,1090.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,0,1,0,0,0,0,3.0,11.0,0,1286.0,1162.0,0.9035769828926905,0.01939580411142784,18,0.16666666666666666,0.2222222222222222,0.375,1,43,1,0.2
2296,1975,Master,Married,37368.0,1,0,1970-01-01,4,3.0,2.0,11.0,2.0,2.0,10.0,1,1,0,2,6,1,0,0,0,0,0,3.0,11.0,0,30.0,15.0,0.5,0.0008028259473346178,3,0.3333333333333333,0.0,0.16666666666666666,1,39,1,0.2
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24.0,0.0,27.0,8.0,30.0,10.0,2,3,0,3,7,0,0,0,0,0,1,3.0,11.0,0,99.0,64.0,0.6464646464646465,0.0024264705882352943,6,0.5,0.0,0.42857142857142855,3,50,0,0.0
2931,1978,Graduation,Divorced,71847.0,0,0,1970-01-01,95,737.0,21.0,106.0,55.0,63.0,210.0,0,6,7,9,3,0,0,0,1,0,0,3.0,11.0,0,1192.0,1010.0,0.8473154362416108,0.016590811028992163,22,0.2727272727272727,0.3181818181818182,2.0,0,36,1,0.2
907,1975,Graduation,Married,46149.0,0,1,1970-01-01,36,254.0,6.0,71.0,4.0,0.0,27.0,5,5,1,7,5,0,0,0,0,0,0,3.0,11.0,0,362.0,281.0,0.7762430939226519,0.007844156969815164,13,0.38461538461538464,0.07692307692307693,1.0,1,39,0,0.0
3698,1983,Graduation,Together,78687.0,0,0,2012-09-08,13,817.0,185.0,687.0,145.0,55.0,241.0,1,4,6,8,2,0,0,1,0,0,0,3.0,11.0,1,2130.0,1113.0,0.5225352112676056,0.027069274467192803,18,0.2222222222222222,0.3333333333333333,2.0,0,31,1,0.2
9516,1971,2n Cycle,Divorced,49118.0,0,0,1970-01-01,90,620.0,54.0,239.0,99.0,98.0,119.0,2,9,7,10,7,0,1,0,0,1,0,3.0,11.0,1,1229.0,837.0,0.6810414971521562,0.025021377091901137,26,0.34615384615384615,0.2692307692307692,1.2857142857142858,0,43,2,0.4
679,1957,PhD,Married,37633.0,1,1,1970-01-01,49,13.0,4.0,20.0,0.0,0.0,1.0,2,1,0,3,9,0,0,0,0,0,0,3.0,11.0,0,38.0,14.0,0.3684210526315789,0.0010097520792921107,4,0.25,0.0,0.1111111111111111,2,57,0,0.0
7384,1951,Master,Together,39767.0,0,0,1970-01-01,18,113.0,61.0,204.0,34.0,26.0,47.0,2,7,1,7,8,0,0,0,0,0,0,3.0,11.0,0,485.0,186.0,0.3835051546391753,0.012196041944325697,15,0.4666666666666667,0.06666666666666667,0.875,0,63,0,0.0
5043,1951,Basic,Married,26997.0,0,0,2012-05-11,89,7.0,23.0,78.0,133.0,49.0,144.0,2,4,2,5,7,0,0,0,0,0,0,3.0,11.0,0,434.0,200.0,0.4608294930875576,0.016075860280771938,11,0.36363636363636365,0.18181818181818182,0.5714285714285714,0,63,0,0.0
5267,1970,Graduation,Divorced,33986.0,1,0,1970-01-01,43,16.0,2.0,18.0,2.0,1.0,5.0,1,1,0,3,7,0,0,0,0,0,0,3.0,11.0,0,44.0,22.0,0.5,0.0012946507385393985,4,0.25,0.0,0.14285714285714285,1,44,0,0.0
339,1972,PhD,Married,57091.0,0,1,1970-01-01,82,462.0,0.0,24.0,6.0,0.0,4.0,2,9,2,5,7,0,1,0,0,0,0,3.0,11.0,1,496.0,466.0,0.9395161290322581,0.008687884254961378,16,0.5625,0.125,1.2857142857142858,1,42,1,0.2
2516,1969,2n Cycle,Married,46831.0,1,1,2013-08-06,84,22.0,2.0,10.0,6.0,4.0,34.0,2,1,2,2,4,0,0,0,0,0,0,3.0,11.0,0,78.0,60.0,0.7692307692307693,0.0016655634088531101,5,0.2,0.4,0.25,2,45,0,0.0
9010,1972,Master,Married,83151.0,0,0,2013-10-02,80,968.0,147.0,842.0,137.0,42.0,210.0,1,5,7,10,2,1,0,1,1,0,0,3.0,11.0,1,2346.0,1220.0,0.5200341005967605,0.028213731644838907,22,0.22727272727272727,0.3181818181818182,2.5,0,42,3,0.6
378,1971,Graduation,Married,52531.0,0,0,1970-01-01,68,283.0,112.0,151.0,51.0,72.0,125.0,2,7,2,10,6,0,0,0,0,0,0,3.0,11.0,0,794.0,480.0,0.6045340050377834,0.01511488454436428,19,0.3684210526315789,0.10526315789473684,1.1666666666666667,0,43,0,0.0
4808,1956,Graduation,Married,15759.0,0,0,2013-05-09,12,1.0,2.0,5.0,6.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,3.0,11.0,0,17.0,4.0,0.23529411764705882,0.0010787486515641855,3,0.3333333333333333,0.0,0.14285714285714285,0,58,0,0.0
5068,1971,Graduation,Single,22804.0,1,0,1970-01-01,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,3.0,11.0,0,26.0,16.0,0.6153846153846154,0.0011401508507279424,4,0.5,0.0,0.2222222222222222,1,43,0,0.0
